Id Dotação,Sigla da Empresa,Descrição da empresa,Código do órgão,Descrição do órgão,Código da unidade,Descrição da unidade,Código da função,Descrição da função,Código da subfunção,Descrição da subfunção,Código do programa do governo,Descrição do programa do governo,Código do projeto/atividade,Descrição do projeto/atividade,Código da conta despesa,Descrição da conta despesa,Código da categoria econômica,Descrição da categoria econômica,Código do grupo de natureza da despesa,Descrição do grupo de natureza da despesa,Código da modalidade de aplicação,Descrição da modalidade de aplicação,Código do elemento de despesa,Descrição do elemento de despesa,Código da fonte de recurso,Descrição da fonte de recurso,Exercício,Proposto,Orçado,Atualizado,EmpenhadoBruto,Anulado,EmpenhadoLiquido,Liquidado,Pago,Congelado,RestosSaldoTransferido,RestosProcessados,RestosNaoProcessados,RestosLiquidado,RestosPago,RestosCancelado,RestosSaldo
52582,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,09,Câmara Municipal de São Paulo,10,Câmara Municipal,01,Legislativa,031,Ação Legislativa,2610,Suporte administrativo,1000,Construção de Edificações da Câmara Municipal de São Paulo,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,Obras e Instalações,00,Tesouro Municipal,2011,.00,10000000.00,834640.87,834640.87,.00,834640.87,834640.87,834640.87,.00,.00,.00,.00,.00,.00,.00,.00
52583,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,09,Câmara Municipal de São Paulo,10,Câmara Municipal,01,Legislativa,031,Ação Legislativa,2610,Suporte administrativo,1001,Reforma e Ampliação de Edificações da Câmara Municipal de São Paulo,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,Outros Serviços de Terceiros - Pessoa Jurídica,00,Tesouro Municipal,2011,.00,8600000.00,476170.10,476170.10,.00,476170.10,476170.10,476170.10,.00,.00,.00,.00,.00,.00,.00,.00
52584,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,09,Câmara Municipal de São Paulo,10,Câmara Municipal,01,Legislativa,031,Ação Legislativa,2610,Suporte administrativo,1001,Reforma e Ampliação de Edificações da Câmara Municipal de São Paulo,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,Obras e Instalações,00,Tesouro Municipal,2011,.00,2000000.00,449447.73,449447.73,.00,449447.73,449447.73,449447.73,.00,.00,.00,.00,.00,.00,.00,.00
52589,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,09,Câmara Municipal de São Paulo,10,Câmara Municipal,01,Legislativa,031,Ação Legislativa,2710,Processo Legislativo,2000,Administração da Câmara Municipal de São Paulo,31909400,Indenizações Trabalhistas,3,Despesas Correntes,1,PESSOAL E ENCARGOS SOCIAIS,90,Aplicações Diretas,94,Indenizações e Restituições Trabalhistas,00,Tesouro Municipal,2011,.00,1500000.00,1900000.00,3000000.00,1100000.00,1900000.00,1900000.00,1900000.00,.00,.00,.00,.00,.00,.00,.00,.00
52595,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,09,Câmara Municipal de São Paulo,10,Câmara Municipal,01,Legislativa,031,Ação Legislativa,2710,Processo Legislativo,2000,Administração da Câmara Municipal de São Paulo,33903200,Material de Distribuição Gratuita,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,32,Material Bem ou Serviço para Distribuição Gratuita,00,Tesouro Municipal,2011,.00,20000.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
52597,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,09,Câmara Municipal de São Paulo,10,Câmara Municipal,01,Legislativa,031,Ação Legislativa,2710,Processo Legislativo,2000,Administração da Câmara Municipal de São Paulo,33903500,Serviços de Consultoria,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,35,Serviços de Consultoria,00,Tesouro Municipal,2011,.00,2328868.00,50000.00,50000.00,.00,50000.00,50000.00,50000.00,.00,.00,.00,.00,.00,.00,.00,.00
52606,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,09,Câmara Municipal de São Paulo,10,Câmara Municipal,01,Legislativa,126,Tecnologia da Informação,2620,Sistema de informação e processamento de dados,2171,Implantação e Operação de Sistemas de Informação e Comunicação,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,Outros Serviços de Terceiros - Pessoa Jurídica,00,Tesouro Municipal,2011,.00,950000.00,801000.00,951000.00,150000.00,801000.00,801000.00,801000.00,.00,.00,.00,.00,.00,.00,.00,.00
52608,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,09,Câmara Municipal de São Paulo,20,Fundo Especial de Despesas da Câmara Municipal de São Paulo,01,Legislativa,031,Ação Legislativa,2710,Processo Legislativo,2008,Fundo Especial de Despesas da Câmara Municipal de São Paulo - FECAM,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,Outros Serviços de Terceiros - Pessoa Jurídica,08,Tesouro Municipal - Recursos Vinculados,2011,.00,3500000.00,4700000.00,3544308.80,1193463.81,2350844.99,2350844.99,2350844.99,.00,.00,.00,.00,.00,.00,.00,.00
52581,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,09,Câmara Municipal de São Paulo,10,Câmara Municipal,01,Legislativa,031,Ação Legislativa,2610,Suporte administrativo,1000,Construção de Edificações da Câmara Municipal de São Paulo,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,Outros Serviços de Terceiros - Pessoa Jurídica,00,Tesouro Municipal,2011,.00,11200000.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
52585,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,09,Câmara Municipal de São Paulo,10,Câmara Municipal,01,Legislativa,031,Ação Legislativa,2710,Processo Legislativo,2000,Administração da Câmara Municipal de São Paulo,31900900,Salário Família,3,Despesas Correntes,1,PESSOAL E ENCARGOS SOCIAIS,90,Aplicações Diretas,09,Salário Família,00,Tesouro Municipal,2011,.00,5000.00,5000.00,2000.00,.00,2000.00,2000.00,2000.00,.00,.00,.00,.00,.00,.00,.00,.00
52586,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,09,Câmara Municipal de São Paulo,10,Câmara Municipal,01,Legislativa,031,Ação Legislativa,2710,Processo Legislativo,2000,Administração da Câmara Municipal de São Paulo,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,3,Despesas Correntes,1,PESSOAL E ENCARGOS SOCIAIS,90,Aplicações Diretas,11,Vencimentos e Vantagens Fixas - Pessoal Civil,00,Tesouro Municipal,2011,.00,230503699.00,212500000.00,212500000.00,.00,212500000.00,212500000.00,212500000.00,.00,.00,.00,.00,.00,.00,.00,.00
52588,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,09,Câmara Municipal de São Paulo,10,Câmara Municipal,01,Legislativa,031,Ação Legislativa,2710,Processo Legislativo,2000,Administração da Câmara Municipal de São Paulo,31909200,Despesas de Exercícios Anteriores,3,Despesas Correntes,1,PESSOAL E ENCARGOS SOCIAIS,90,Aplicações Diretas,92,Despesas de Exercícios Anteriores,00,Tesouro Municipal,2011,.00,4191349.00,330000.00,330000.00,.00,330000.00,330000.00,330000.00,.00,.00,.00,.00,.00,.00,.00,.00
52590,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,09,Câmara Municipal de São Paulo,10,Câmara Municipal,01,Legislativa,031,Ação Legislativa,2710,Processo Legislativo,2000,Administração da Câmara Municipal de São Paulo,31911300,Obrigações Patronais - RPPS,3,Despesas Correntes,1,PESSOAL E ENCARGOS SOCIAIS,91,Apl.Dir.Dec.Op. entre ÓrgãosFundos e Ent.Int.Orç.Fiscal e Seg.Social,13,Obrigações Patronais,00,Tesouro Municipal,2011,.00,22034595.00,17100000.00,19800000.00,2700000.00,17100000.00,17100000.00,17100000.00,.00,.00,.00,.00,.00,.00,.00,.00
52591,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,09,Câmara Municipal de São Paulo,10,Câmara Municipal,01,Legislativa,031,Ação Legislativa,2710,Processo Legislativo,2000,Administração da Câmara Municipal de São Paulo,33900800,Outros Benefícios Assistenciais,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,08,Outros Benefícios Assistenciais,00,Tesouro Municipal,2011,.00,400000.00,438000.00,446000.00,8000.00,438000.00,438000.00,438000.00,.00,.00,.00,.00,.00,.00,.00,.00
52593,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,09,Câmara Municipal de São Paulo,10,Câmara Municipal,01,Legislativa,031,Ação Legislativa,2710,Processo Legislativo,2000,Administração da Câmara Municipal de São Paulo,33903000,Material de Consumo,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,Material de Consumo,00,Tesouro Municipal,2011,.00,3945861.00,2145000.00,2145000.00,.00,2145000.00,2145000.00,2145000.00,.00,.00,.00,.00,.00,.00,.00,.00
52596,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,09,Câmara Municipal de São Paulo,10,Câmara Municipal,01,Legislativa,031,Ação Legislativa,2710,Processo Legislativo,2000,Administração da Câmara Municipal de São Paulo,33903300,Passagens e Despesas com Locomoção,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,33,Passagens e Despesas com Locomoção,00,Tesouro Municipal,2011,.00,64000.00,50000.00,50000.00,.00,50000.00,50000.00,50000.00,.00,.00,.00,.00,.00,.00,.00,.00
52619,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,10,Tribunal de Contas do Município de São Paulo,10,Tribunal de Contas,01,Legislativa,032,Controle Externo,2810,Controle Externo,2050,Administração doTribunal de Contas do Município de São Paulo,31911300,Obrigações Patronais - RPPS,3,Despesas Correntes,1,PESSOAL E ENCARGOS SOCIAIS,91,Apl.Dir.Dec.Op. entre ÓrgãosFundos e Ent.Int.Orç.Fiscal e Seg.Social,13,Obrigações Patronais,00,Tesouro Municipal,2011,.00,23727000.00,22627000.00,22627000.00,.00,22627000.00,22627000.00,22627000.00,.00,.00,.00,.00,.00,.00,.00,.00
52622,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,10,Tribunal de Contas do Município de São Paulo,10,Tribunal de Contas,01,Legislativa,032,Controle Externo,2810,Controle Externo,2050,Administração doTribunal de Contas do Município de São Paulo,33903000,Material de Consumo,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,Material de Consumo,00,Tesouro Municipal,2011,.00,1083000.00,1083000.00,1083000.00,24000.00,1059000.00,1059000.00,1059000.00,.00,.00,.00,.00,.00,.00,.00,.00
52623,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,10,Tribunal de Contas do Município de São Paulo,10,Tribunal de Contas,01,Legislativa,032,Controle Externo,2810,Controle Externo,2050,Administração doTribunal de Contas do Município de São Paulo,33903300,Passagens e Despesas com Locomoção,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,33,Passagens e Despesas com Locomoção,00,Tesouro Municipal,2011,.00,50000.00,50000.00,50000.00,17500.00,32500.00,32500.00,32500.00,.00,.00,.00,.00,.00,.00,.00,.00
52625,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,10,Tribunal de Contas do Município de São Paulo,10,Tribunal de Contas,01,Legislativa,032,Controle Externo,2810,Controle Externo,2050,Administração doTribunal de Contas do Município de São Paulo,33903700,Locação de Mão-de-Obra,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,37,Locação de Mão-de-Obra,00,Tesouro Municipal,2011,.00,1650000.00,1453796.18,1520000.00,66203.82,1453796.18,1453796.18,1453796.18,.00,.00,.00,.00,.00,.00,.00,.00
52627,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,10,Tribunal de Contas do Município de São Paulo,10,Tribunal de Contas,01,Legislativa,032,Controle Externo,2810,Controle Externo,2050,Administração doTribunal de Contas do Município de São Paulo,33904600,Auxílio-Alimentação,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,46,Auxílio-Alimentação,00,Tesouro Municipal,2011,.00,438000.00,358000.00,358000.00,.00,358000.00,358000.00,358000.00,.00,.00,.00,.00,.00,.00,.00,.00
52633,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,10,Tribunal de Contas do Município de São Paulo,10,Tribunal de Contas,01,Legislativa,126,Tecnologia da Informação,2620,Sistema de informação e processamento de dados,2171,Implantação e Operação de Sistemas de Informação e Comunicação,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,Outros Serviços de Terceiros - Pessoa Jurídica,00,Tesouro Municipal,2011,.00,105000.00,105000.00,105000.00,12001.88,92998.12,92998.12,92998.12,.00,.00,.00,.00,.00,.00,.00,.00
52637,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,10,Tribunal de Contas do Município de São Paulo,20,Fundo Esp. de Desp.do Tribunal de Contas do Município de São Paulo,01,Legislativa,032,Controle Externo,2810,Controle Externo,2009,Fundo Especial de Despesa do Tribunal de Contas do Município,33903300,Passagens e Despesas com Locomoção,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,33,Passagens e Despesas com Locomoção,08,Tesouro Municipal - Recursos Vinculados,2011,.00,133000.00,133000.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
52599,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,09,Câmara Municipal de São Paulo,10,Câmara Municipal,01,Legislativa,031,Ação Legislativa,2710,Processo Legislativo,2000,Administração da Câmara Municipal de São Paulo,33903700,Locação de Mão-de-Obra,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,37,Locação de Mão-de-Obra,00,Tesouro Municipal,2011,.00,7006159.00,6000000.00,6000000.00,.00,6000000.00,6000000.00,6000000.00,.00,.00,.00,.00,.00,.00,.00,.00
52607,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,09,Câmara Municipal de São Paulo,20,Fundo Especial de Despesas da Câmara Municipal de São Paulo,01,Legislativa,031,Ação Legislativa,2710,Processo Legislativo,2008,Fundo Especial de Despesas da Câmara Municipal de São Paulo - FECAM,33903000,Material de Consumo,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,Material de Consumo,08,Tesouro Municipal - Recursos Vinculados,2011,.00,1306000.00,106000.00,100000.00,90000.00,10000.00,10000.00,10000.00,.00,.00,.00,.00,.00,.00,.00,.00
52613,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,10,Tribunal de Contas do Município de São Paulo,10,Tribunal de Contas,01,Legislativa,032,Controle Externo,2810,Controle Externo,2050,Administração doTribunal de Contas do Município de São Paulo,31309600,Ressarcimento de Despesas de Pessoal Requisitado,3,Despesas Correntes,1,PESSOAL E ENCARGOS SOCIAIS,30,Transferências a Estados e ao Distrito Federal,96,Ressarcimento de Despesas de Pessoal Requisitado,00,Tesouro Municipal,2011,.00,350000.00,350000.00,350000.00,.00,350000.00,350000.00,350000.00,.00,.00,.00,.00,.00,.00,.00,.00
52615,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,10,Tribunal de Contas do Município de São Paulo,10,Tribunal de Contas,01,Legislativa,032,Controle Externo,2810,Controle Externo,2050,Administração doTribunal de Contas do Município de São Paulo,31901300,Obrigações Patronais,3,Despesas Correntes,1,PESSOAL E ENCARGOS SOCIAIS,90,Aplicações Diretas,13,Obrigações Patronais,00,Tesouro Municipal,2011,.00,6767000.00,6367000.00,6367000.00,.00,6367000.00,6367000.00,6367000.00,.00,.00,.00,.00,.00,.00,.00,.00
52616,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,10,Tribunal de Contas do Município de São Paulo,10,Tribunal de Contas,01,Legislativa,032,Controle Externo,2810,Controle Externo,2050,Administração doTribunal de Contas do Município de São Paulo,31901600,Outras Despesas Variáveis - Pessoal Civil,3,Despesas Correntes,1,PESSOAL E ENCARGOS SOCIAIS,90,Aplicações Diretas,16,Outras Despesas Variáveis,00,Tesouro Municipal,2011,.00,1876000.00,2476000.00,2476000.00,.00,2476000.00,2476000.00,2476000.00,.00,.00,.00,.00,.00,.00,.00,.00
52620,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,10,Tribunal de Contas do Município de São Paulo,10,Tribunal de Contas,01,Legislativa,032,Controle Externo,2810,Controle Externo,2050,Administração doTribunal de Contas do Município de São Paulo,33900800,Outros Benefícios Assistenciais,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,08,Outros Benefícios Assistenciais,00,Tesouro Municipal,2011,.00,195000.00,195000.00,195000.00,.00,195000.00,195000.00,195000.00,.00,.00,.00,.00,.00,.00,.00,.00
