Id Dotação,Sigla da Empresa,Descrição da empresa,Código do órgão,Descrição do órgão,Código da unidade,Descrição da unidade,Código da função,Descrição da função,Código da subfunção,Descrição da subfunção,Código do programa do governo,Descrição do programa do governo,Código do projeto/atividade,Descrição do projeto/atividade,Código da conta despesa,Descrição da conta despesa,Código da categoria econômica,Descrição da categoria econômica,Código do grupo de natureza da despesa,Descrição do grupo de natureza da despesa,Código da modalidade de aplicação,Descrição da modalidade de aplicação,Código do elemento de despesa,Descrição do elemento de despesa,Código da fonte de recurso,Descrição da fonte de recurso,Exercício,Proposto,Orçado,Atualizado,EmpenhadoBruto,Anulado,EmpenhadoLiquido,Liquidado,Pago,Congelado,RestosSaldoTransferido,RestosProcessados,RestosNaoProcessados,RestosLiquidado,RestosPago,RestosCancelado,RestosSaldo
79929,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,11,Secretaria do Governo Municipal,14,Secretaria Executiva de Comunicação,24,Comunicações,126,Tecnologia da Informação,1510,Agilidade nos processos internos,8024,Operação e Manutenção do Portal da PMSP,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,Outros Serviços de Terceiros - Pessoa Jurídica,00,Tesouro Municipal,2013,.00,2000000.00,2000000.00,1900000.00,712196.10,1187803.90,975494.21,975494.21,100000.00,212309.69,.00,212309.69,98318.59,98318.59,113991.10,.00
79945,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,11,Secretaria do Governo Municipal,14,Secretaria Executiva de Comunicação,24,Comunicações,131,Comunicação Social,2920,Divulgação Oficial,8052,Publicações de Interesse do Município,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,Outros Serviços de Terceiros - Pessoa Jurídica,00,Tesouro Municipal,2013,.00,112799000.00,110819000.00,128694384.53,25450000.00,103244384.53,82532926.97,82532926.97,7574615.47,20711457.56,.00,20711457.56,16670292.61,16670292.61,4041164.95,.00
79947,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,04,Administração,122,Administração Geral,2610,Suporte administrativo,1031,Reforma de Edificações - SGM,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,Outros Serviços de Terceiros - Pessoa Jurídica,00,Tesouro Municipal,2013,.00,100000.00,100000.00,.00,.00,.00,.00,.00,76000.00,.00,.00,.00,.00,.00,.00,.00
79951,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,04,Administração,122,Administração Geral,2610,Suporte administrativo,2148,Administração do Gabinete da Secretaria do Governo Municipal,33504100,Contribuições,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,50,Transferências a Instituições Privadas sem fins Lucrativos,41,Contribuições,00,Tesouro Municipal,2013,.00,100000.00,100000.00,95000.00,.00,95000.00,95000.00,95000.00,5000.00,.00,.00,.00,.00,.00,.00,.00
79957,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,04,Administração,122,Administração Geral,2610,Suporte administrativo,2148,Administração do Gabinete da Secretaria do Governo Municipal,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,Outros Serviços de Terceiros - Pessoa Jurídica,00,Tesouro Municipal,2013,.00,10084967.00,13498469.19,12847775.41,1987973.54,10859801.87,8155826.50,8134505.66,451899.97,2725296.21,21320.84,2703975.37,1340055.88,1361376.72,1363919.49,.00
79912,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,11,Secretaria do Governo Municipal,10,Gabinete do Prefeito,04,Administração,122,Administração Geral,2610,Suporte administrativo,2100,Administração do Gabinete do Prefeito,33901400,Diárias - Civil,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,14,Diárias - Civil,00,Tesouro Municipal,2013,.00,55000.00,92250.00,55766.50,4200.00,51566.50,51566.50,51566.50,.00,.00,.00,.00,.00,.00,.00,.00
79916,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,11,Secretaria do Governo Municipal,10,Gabinete do Prefeito,04,Administração,122,Administração Geral,2610,Suporte administrativo,2100,Administração do Gabinete do Prefeito,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,Outros Serviços de Terceiros - Pessoa Jurídica,00,Tesouro Municipal,2013,.00,10000.00,98450.00,48300.00,.00,48300.00,48300.00,48300.00,.00,.00,.00,.00,.00,.00,.00,.00
79935,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,11,Secretaria do Governo Municipal,14,Secretaria Executiva de Comunicação,24,Comunicações,122,Administração Geral,2610,Suporte administrativo,2125,Administração da Secretaria  Executiva de  Comunicação,33901400,Diárias - Civil,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,14,Diárias - Civil,00,Tesouro Municipal,2013,.00,15000.00,115000.00,39195.86,2119.06,37076.80,37076.80,37076.80,.00,.00,.00,.00,.00,.00,.00,.00
79936,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,11,Secretaria do Governo Municipal,14,Secretaria Executiva de Comunicação,24,Comunicações,122,Administração Geral,2610,Suporte administrativo,2125,Administração da Secretaria  Executiva de  Comunicação,33903000,Material de Consumo,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,Material de Consumo,00,Tesouro Municipal,2013,.00,300000.00,170727.86,37301.15,3638.61,33662.54,30920.04,30492.04,15750.00,3170.50,428.00,2742.50,-428.00,.00,3170.50,.00
79941,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,11,Secretaria do Governo Municipal,14,Secretaria Executiva de Comunicação,24,Comunicações,126,Tecnologia da Informação,2620,Sistema de informação e processamento de dados,2171,Implantação e Operação de Sistemas de Informação e Comunicação,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,Outros Serviços de Terceiros - Pessoa Jurídica,00,Tesouro Municipal,2013,.00,35000.00,35000.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
79953,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,04,Administração,122,Administração Geral,2610,Suporte administrativo,2148,Administração do Gabinete da Secretaria do Governo Municipal,33903000,Material de Consumo,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,Material de Consumo,00,Tesouro Municipal,2013,.00,500000.00,395775.86,217020.51,18017.08,199003.43,186707.36,175600.50,44498.12,23402.93,11106.86,12296.07,10045.52,21152.38,2250.55,.00
79954,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,04,Administração,122,Administração Geral,2610,Suporte administrativo,2148,Administração do Gabinete da Secretaria do Governo Municipal,33903300,Passagens e Despesas com Locomoção,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,33,Passagens e Despesas com Locomoção,00,Tesouro Municipal,2013,.00,280000.00,251008.80,229681.44,2103.16,227578.28,187918.61,187918.61,14130.55,39659.67,.00,39659.67,16397.86,16397.86,23261.81,.00
79971,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,14,Direitos da Cidadania,243,Assistência a Criança e ao Adolescente,1160,Defesa dos direitos humanos,2186,Proteção Especial a Crianças e Adolescentes Ameaçados de Morte - PPCAAM,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,Outros Serviços de Terceiros - Pessoa Jurídica,02,Transferências Federais,2013,.00,300000.00,300000.00,.00,.00,.00,.00,.00,300000.00,.00,.00,.00,.00,.00,.00,.00
79959,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,04,Administração,122,Administração Geral,2610,Suporte administrativo,2148,Administração do Gabinete da Secretaria do Governo Municipal,44905200,Equipamentos e Material Permanente,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,52,Equipamentos e Material Permanente,00,Tesouro Municipal,2013,.00,100000.00,100000.00,45066.91,5355.92,39710.99,39710.99,39330.99,27478.74,380.00,380.00,.00,.00,380.00,.00,.00
79961,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,04,Administração,122,Administração Geral,2610,Suporte administrativo,2148,Administração do Gabinete da Secretaria do Governo Municipal,33904600,Auxílio-Alimentação,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,46,Auxílio-Alimentação,00,Tesouro Municipal,2013,.00,2064255.00,2095314.19,2280275.20,238031.84,2042243.36,2042243.36,2042243.36,.00,.00,.00,.00,.00,.00,.00,.00
79965,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,04,Administração,122,Administração Geral,2610,Suporte administrativo,2187,Administração da Galeria Prestes Maia,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,Outros Serviços de Terceiros - Pessoa Jurídica,00,Tesouro Municipal,2013,.00,156000.00,283575.29,391857.93,108282.64,283575.29,218131.11,218131.11,.00,65444.18,.00,65444.18,14457.90,14457.90,50986.28,.00
79966,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,04,Administração,122,Administração Geral,2610,Suporte administrativo,2187,Administração da Galeria Prestes Maia,44905200,Equipamentos e Material Permanente,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,52,Equipamentos e Material Permanente,00,Tesouro Municipal,2013,.00,10000.00,10000.00,.00,.00,.00,.00,.00,5000.00,.00,.00,.00,.00,.00,.00,.00
79968,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,04,Administração,126,Tecnologia da Informação,2620,Sistema de informação e processamento de dados,2171,Implantação e Operação de Sistemas de Informação e Comunicação,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,Outros Serviços de Terceiros - Pessoa Jurídica,00,Tesouro Municipal,2013,.00,60000.00,1177214.86,1088144.63,.00,1088144.63,.00,.00,.00,1088144.63,.00,1088144.63,1088144.63,1088144.63,.00,.00
79970,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,14,Direitos da Cidadania,243,Assistência a Criança e ao Adolescente,1160,Defesa dos direitos humanos,2186,Proteção Especial a Crianças e Adolescentes Ameaçados de Morte - PPCAAM,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,Outros Serviços de Terceiros - Pessoa Jurídica,00,Tesouro Municipal,2013,.00,316800.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
79982,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,14,Direitos da Cidadania,422,Direitos Individuais Coletivos e Difusos,1160,Defesa dos direitos humanos,2123,Realização de Eventos Educativos sobre Direitos do Cidadão,33903200,Material Bem ou Serviço para Distribuição Gratuita,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,32,Material Bem ou Serviço para Distribuição Gratuita,00,Tesouro Municipal,2013,.00,50000.00,50000.00,1770.00,.00,1770.00,.00,.00,2500.00,1770.00,.00,1770.00,.00,.00,1770.00,.00
79989,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,14,Direitos da Cidadania,422,Direitos Individuais Coletivos e Difusos,1160,Defesa dos direitos humanos,2141,Comissão Municipal de Direitos Humanos - CMDH,33901400,Diárias - Civil,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,14,Diárias - Civil,00,Tesouro Municipal,2013,.00,5000.00,5000.00,4390.38,.00,4390.38,4390.38,4390.38,250.00,.00,.00,.00,.00,.00,.00,.00
80000,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,14,Direitos da Cidadania,422,Direitos Individuais Coletivos e Difusos,1160,Defesa dos direitos humanos,2142,Educação e Premiação em Direitos Humanos,33903100,Premiações Culturais Artísticas Científicas Desport. e Outras,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,31,Premiações Culturais Artísticas Científicas Desportivas e Outras,00,Tesouro Municipal,2013,.00,30000.00,30000.00,3323.37,.00,3323.37,2855.67,2855.67,1500.00,467.70,.00,467.70,467.70,467.70,.00,.00
80014,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,23,Comércio e Serviços,695,Turismo,1340,Afirmação da cidade como referência mundial em eventos e turismo,1024,Preparação de São Paulo como Sede da Copa do Mundo de 2014,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,Outros Serviços de Terceiros - Pessoa Jurídica,02,Transferências Federais,2013,.00,5000000.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
80021,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,23,Comércio e Serviços,695,Turismo,1340,Afirmação da cidade como referência mundial em eventos e turismo,1034,Marca da Cidade de São Paulo,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,Outros Serviços de Terceiros - Pessoa Jurídica,00,Tesouro Municipal,2013,.00,100000.00,76500.00,.00,.00,.00,.00,.00,76500.00,.00,.00,.00,.00,.00,.00,.00
80038,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,23,Comércio e Serviços,695,Turismo,1340,Afirmação da cidade como referência mundial em eventos e turismo,2183,Ações Estratégicas - São Paulo Turismo,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,Outros Serviços de Terceiros - Pessoa Jurídica,00,Tesouro Municipal,2013,.00,80000.00,80000.00,.00,.00,.00,.00,.00,80000.00,.00,.00,.00,.00,.00,.00,.00
80042,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,27,Desporto e Lazer,813,Lazer,1330,Consolidação da cidade como marco nacional em esporte e lazer,2143,Realização do GP de Fórmula 1,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,Outros Serviços de Terceiros - Pessoa Jurídica,00,Tesouro Municipal,2013,.00,38100000.00,41500000.00,41498608.53,.00,41498608.53,41436471.62,41436471.62,.00,62136.91,.00,62136.91,.00,.00,62136.91,.00
80044,PMSP,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,11,Secretaria do Governo Municipal,20,Gabinete do Secretário,27,Desporto e Lazer,813,Lazer,1330,Consolidação da cidade como marco nacional em esporte e lazer,2145,Realização da Fórmula Indy,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,Outros Serviços de Terceiros - Pessoa Jurídica,00,Tesouro Municipal,2013,.00,12000000.00,12000000.00,12000000.00,.00,12000000.00,12000000.00,12000000.00,.00,.00,.00,.00,.00,.00,.00,.00
